"","file","date","time_point","culture_ID","comment","time","replicate","indiv_per_frame","indiv_per_volume","bioarea_per_frame","bioarea_per_volume","major_mean","major_sd","minor_mean","minor_sd","gross_speed_mean","gross_speed_sd","net_speed_mean","net_speed_sd","sd_turning_mean","Ble","Cep","Col","Eug","Eup","Lox","Pau","Pca","Spi","Spi_te","Tet"
"47","sample_00047","11.05.2022","t7",47,NA,NA,1,2.23,0.0648255813953488,4969.43262,144.460250581395,75.2004976406936,33.8591938007046,31.7613268543177,13.2516305374718,282.344511775151,223.392007055539,165.363846153846,173.836849111385,0.370769230769231,0.00726744186046512,0.0352906976744186,0.00209302325581395,0.000930232558139535,0.0145348837209302,0.00598837209302326,0,0.00953488372093023,0,0,0
"48","sample_00048","11.05.2022","t7",48,NA,NA,1,4.778,0.138895348837209,12890.298285,374.717973401163,67.7647808451157,30.4436779730117,24.0089775799588,5.67213932392665,354.33690094908,172.749692507366,281.62,127.956626401293,0.67,0,0.0146511627906977,0,0,0.00726744186046512,0,0.00145348837209302,0.0123837209302326,0,0.000813953488372093,0
"49","sample_00049","11.05.2022","t7",49,NA,NA,1,7.062,0.205290697674419,19180.23057,557.564842151163,78.2292659711748,34.8679015757679,30.0519943257933,9.88694292008327,246.262249708566,158.004188451689,176.606153846154,164.794411036826,0.543846153846154,0.0241860465116279,0.0144767441860465,0,0,0.0145348837209302,0,0,0.00755813953488372,0,0,0
"50","sample_00050","11.05.2022","t7",50,NA,NA,1,3.544,0.103023255813953,10432.547685,303.27173502907,75.9589029684142,18.271983534731,26.2032219487549,3.84140075083991,180.318582272395,56.600423506822,133.191666666667,70.5611126376751,0.638333333333333,0,0.00994186046511628,0,0,0,0,0.0061046511627907,0.00430232558139535,0,0,0
"51","sample_00051","11.05.2022","t7",51,NA,NA,1,2.678,0.0778488372093023,8652.154725,251.516125726744,81.7538959490805,16.1026376347407,35.2103651515039,6.55080453180445,252.373968448563,194.356058974785,153.245,197.001845465129,0.498,0.00726744186046512,0.0146511627906977,0.00337209302325581,0.00232558139534884,0.0172674418604651,0,0,0.00726744186046512,0,0.00534883720930233,0
"52","sample_00052","11.05.2022","t7",52,NA,NA,1,2.962,0.0861046511627907,8756.540235,254.550588226744,77.1630235932324,41.3158110725721,27.7829778316977,5.83351084964837,366.648257083671,252.643478287344,217.055,218.728223601802,0.52875,0.00726744186046512,0.0243604651162791,0,0,0,0,0,0,0,0,0
"53","sample_00053","11.05.2022","t7",53,NA,NA,1,3.604,0.104767441860465,10775.98323,313.255326453488,80.4065271405373,38.1237398353576,29.991466246966,11.3424164989446,292.232605512967,257.701261846487,204.916842105263,229.566024127958,0.489473684210526,0.0145348837209302,0.0290697674418605,0,0,0.018546511627907,0,0,0.00354651162790698,0,0,0
"54","sample_00054","11.05.2022","t7",54,NA,NA,1,2.99,0.0869186046511628,7772.68548,225.950159302326,94.1440264865842,31.1239660610328,28.4376274792581,7.88427457226447,458.621047679593,352.418618565138,386.676363636364,351.033162543733,0.430909090909091,0,0.0116279069767442,0.00168604651162791,0,0,0,0,0.0119186046511628,0,0.00354651162790698,0
"55","sample_00055","11.05.2022","t7",55,NA,NA,1,1.254,0.036453488372093,3410.07975,99.1302252906977,69.7545660813693,30.7251538670762,25.3011087448404,6.34339203309794,314.480538724822,319.108280069622,229.5575,295.265014702289,0.67,0.00831395348837209,0.0431395348837209,0,0,0.00901162790697674,0,0.00726744186046512,0.0112209302325581,0.00558139534883721,0,0
"56","sample_00056","11.05.2022","t7",56,NA,NA,1,1.274,0.0370348837209302,4257.62973,123.768306104651,94.8719623526281,31.0056079963295,38.9721794898794,11.888653285657,290.958087389818,211.298236876409,167.583076923077,125.157029459303,0.416153846153846,0,0,0,0,0,0,0,0,0,0,0
"57","sample_00057","11.05.2022","t7",57,NA,NA,1,2.33,0.0677325581395349,5623.400295,163.47093880814,75.2148457870762,26.227493868395,28.7966525001244,7.65166132904628,259.747814512561,182.986476174517,158.052777777778,164.881430367599,0.78,0,0,0,0,0,0,0,0,0,0,0
"58","sample_00058","11.05.2022","t7",58,NA,NA,1,0.92,0.0267441860465116,2202.232455,64.0183853197674,74.2064652,NA,33.2240616,NA,121.246,NA,54.32,NA,0.72,0,0,0,0,0,0,0,0,0,0,0
"59","sample_00059","11.05.2022","t7",59,NA,NA,1,2.216,0.0644186046511628,4681.503135,136.090207412791,70.6528903539772,30.6024317102626,30.0989414787788,10.3522437454367,208.977382656422,194.262592260077,128.99875,183.8822134414,0.630416666666667,0,0,0,0,0,0,0,0,0,0,0
"60","sample_00060","11.05.2022","t7",60,NA,NA,1,0.416,0.012093023255814,3568.79034,103.743905232558,62.0467060207441,22.9450842058117,28.6542465629429,9.47243235358331,201.561493247429,121.167708481313,93.0644736842105,84.5801795099285,0.688421052631579,0,0,0,0,0,0,0,0,0,0,0
"61","sample_00061","11.05.2022","t7",61,NA,NA,1,0.78,0.0226744186046512,22299.953265,648.254455377907,69.5816514,5.44769315860915,36.2525598,7.36345324089422,343.795380952381,273.672952641008,120.7925,72.6593065271064,0.585,0,0.0280232558139535,0,0,0.00726744186046512,0,0,0.00906976744186047,0,0.00726744186046512,0
"62","sample_00062","11.05.2022","t7",62,NA,NA,1,0.532,0.0154651162790698,13306.396905,386.813863517442,86.2048601274397,40.7716284055921,27.9812326900718,10.7565486019995,341.605313743446,294.982150456338,280.285833333333,284.719017548508,0.524166666666667,0,0.0223255813953488,0,0.00156976744186047,0.00726744186046512,0,0,0.00203488372093023,0,0,0
"63","sample_00063","11.05.2022","t7",63,NA,NA,1,0.75,0.0218023255813953,18662.43645,542.5126875,95.1347036242275,36.3883974426943,41.3650742910587,8.24440795123625,485.380996331234,302.620641681585,262.042352941176,311.47538250497,0.327058823529412,0.0298255813953488,0.0190697674418605,0,0,0.0145348837209302,0,0.00726744186046512,0.00325581395348837,0,0,0
"64","sample_00064","11.05.2022","t7",64,NA,NA,1,0.776,0.0225581395348837,15794.09847,459.130769476744,29.8994352403846,13.7874144429872,15.8066865865385,1.00370430591053,104.626320248598,23.8231540918834,65.405,10.3176111576275,0.8775,0.0063953488372093,0.0413372093023256,0,0.000813953488372093,0.0113953488372093,0,0.00877906976744186,0.00726744186046512,0,0,0
"65","sample_00065","11.05.2022","t7",65,NA,NA,1,0.476,0.0138372093023256,19998.38727,581.348467151163,83.2861471153846,NA,31.4795596153846,NA,131.091346153846,NA,14.21,NA,0.96,0,0.00726744186046512,0,0,0,0,0,0,0,0,0
"66","sample_00066","11.05.2022","t7",66,NA,NA,1,0.772,0.0224418604651163,29488.34889,857.219444476744,102.520728,NA,25.3634328,NA,112.654,NA,28.03,NA,0.94,0.0145348837209302,0.0434883720930233,0,0.00406976744186047,0.0175,0,0.0143604651162791,0,0,0,0
"67","sample_00067","11.05.2022","t7",67,NA,NA,1,0.5,0.0145348837209302,17066.965275,496.132711482558,91.1761596,NA,37.6587792,NA,229.608,NA,122.45,NA,0.21,0.0133720930232558,0.0840116279069767,0.00348837209302326,0.00145348837209302,0.0186627906976744,0,0,0.00226744186046512,0,0,0
"68","sample_00068","11.05.2022","t7",68,NA,NA,1,0.274,0.00796511627906977,10343.777355,300.691202180233,67.8780920404655,14.2875031048001,31.2478706304753,5.28777434138505,226.76723974479,196.806200616658,145.993,187.475659341568,0.767,0,0.00732558139534884,0,0,0.00726744186046512,0.00726744186046512,0,0,0,0,0
"69","sample_00069","11.05.2022","t7",69,NA,NA,1,1.056,0.0306976744186047,21155.977305,614.999340261628,75.9616280235841,21.4244928637483,25.9697870469908,5.91648113990983,253.163152535977,109.704510228142,133.842857142857,61.9047657600731,0.61,0.0145348837209302,0.0220348837209302,0,0.000988372093023256,0,0,0,0.00162790697674419,0,0.00401162790697674,0
"70","sample_00070","11.05.2022","t7",70,NA,NA,1,1.014,0.0294767441860465,14866.143435,432.155332412791,84.1277169798499,22.9196994751862,32.2054586184072,7.15696453539883,362.594652236649,267.153881403218,234.201428571429,210.074931315074,0.605714285714286,0.00837209302325581,0.0122674418604651,0,0,0.0468604651162791,0,0.0119767441860465,0.00232558139534884,0,0.00622093023255814,0
"71","sample_00071","11.05.2022","t7",71,NA,NA,1,0.282,0.00819767441860465,6007.84209,174.646572383721,61.274105655013,22.2974309330045,25.8690389650632,6.51875134343365,204.386103039657,122.892486742351,148.795263157895,118.982943612773,0.616315789473684,0,0,0,0,0,0,0,0,0,0,0
"72","sample_00072","11.05.2022","t7",72,NA,NA,1,1.372,0.0398837209302326,29406.697245,854.845850145349,68.1528296835267,33.5257678428612,32.8092821805124,10.8633881442475,271.83860541855,203.598852481756,137.012307692308,105.582983963156,0.543846153846154,0,0,0,0,0,0,0,0,0,0,0
"73","sample_00073","11.05.2022","t7",73,NA,NA,1,1.47,0.0427325581395349,27766.8081,807.174654069767,101.344666844214,29.3190620993216,37.2206169032832,6.86452943300465,654.067262252444,302.379034438115,433.409285714286,302.349377184849,0.514285714285714,0,0,0,0,0,0,0,0,0,0,0
"74","sample_00074","11.05.2022","t7",74,NA,NA,1,1.276,0.037093023255814,19561.851135,568.658463226744,80.0544503019699,38.1265375322175,31.6512676718049,9.74184725656568,162.743767028487,103.776755802348,90.38125,42.9853009552601,0.35,0,0.00302325581395349,0,0.0036046511627907,0,0,0,0,0,0,0
"75","sample_00075","11.05.2022","t7",75,NA,NA,1,0.916,0.0266279069767442,30162.42603,876.814710174419,59.1605588245246,18.4626243899228,27.1032981648318,6.66573591138457,213.002922577943,128.816353447513,92.4426666666667,87.8889395338284,0.792666666666667,0,0,0,0,0,0,0,0,0,0,0
"76","sample_00076","11.05.2022","t7",76,NA,NA,1,1.044,0.0303488372093023,5123.452095,148.937560901163,85.3408934758585,33.3414516229592,36.1691361126545,9.51620037721254,439.416185124991,296.496090788142,181.914285714286,102.84271564824,0.447142857142857,0,0,0,0,0,0,0,0,0,0,0
"77","sample_00077","11.05.2022","t7",77,NA,NA,1,1.332,0.0387209302325581,7453.591245,216.674164098837,90.909438566114,36.1846072761503,31.8823194308804,9.42021669434461,486.823641351216,317.710038404455,325.778333333333,252.576446675361,0.53,0,0.00302325581395349,0,0,0,0,0,0,0,0,0
"78","sample_00078","11.05.2022","t7",78,NA,NA,1,0.566,0.016453488372093,2494.68903,72.5200299418605,96.1691929888998,33.5520713073194,37.5264710674729,11.1273929496507,326.32798360829,216.096292278384,170.990909090909,122.303099595075,0.39,0,0.00726744186046512,0,0,0,0,0,0,0,0,0
"79","sample_00079","11.05.2022","t7",79,NA,NA,1,1.532,0.0445348837209302,6371.51832,185.218555813953,76.8105349032379,29.6875464640841,29.5633538672651,8.62939802928369,285.158347157859,216.478144894503,163.138571428571,191.110244264553,0.58047619047619,0,0,0,0,0,0,0,0,0,0,0
"80","sample_00080","11.05.2022","t7",80,NA,NA,1,0.972,0.0282558139534884,4742.454825,137.862058866279,64.6406149796989,23.4274269767513,27.9799841223942,11.1927819055533,238.995805512666,184.097326610345,95.7511111111111,120.603671385385,0.752222222222222,0,0,0,0,0,0.00726744186046512,0,0,0,0,0
"81","sample_00081","11.05.2022","t7",81,NA,NA,1,1.004,0.0291860465116279,6784.762905,197.231479796512,74.6429921551921,35.7511836091304,30.5722119977131,13.5542651921202,278.417964466032,254.350706399843,139.575454545455,128.023909435983,0.517272727272727,0,0.0287209302325581,0,0,0.0137209302325581,0,0,0,0.0022093023255814,0,0
