"","file","date","time_point","culture_ID","comment","time","indiv_per_frame","indiv_per_volume","bioarea_per_frame","bioarea_per_volume","major_mean","major_sd","minor_mean","minor_sd","gross_speed_mean","gross_speed_sd","net_speed_mean","net_speed_sd","sd_turning_mean","Ble","Cep","Col","Eug","Eup","Lox","Pau","Pca","Spi","Spi_te","Tet"
"32","sample_00032","29.04.22","t4",32,NA,NA,15.04,0.437209302325581,4820.89158,140.142197093023,99.4618585525696,47.1064721411904,40.6513964051932,15.9449933453115,314.839106661633,247.169521746283,167.723571428571,212.70610337685,0.564047619047619,0,0,0,0,0,0,0,0,0,0,0
"33","sample_00033","29.04.22","t4",33,NA,NA,13.36,0.388372093023256,3805.51122,110.625326162791,90.2273077029937,83.8776168028023,30.7120919383927,11.6219492596285,224.393630232949,119.564709296892,117.989772727273,94.3183804496495,0.599090909090909,0,0,0,0,0,0,0,0,0,0,0
"34","sample_00034","29.04.22","t4",34,NA,NA,25.536,0.742325581395349,57273.5934,1664.93004069767,94.8434836471085,46.1998664810192,37.2466365797957,15.0896066873173,264.116543654812,187.937663300025,142.699285714286,192.829502226049,0.556904761904762,0,0,0,0,0,0,0,0,0,0,0
"35","sample_00035","29.04.22","t4",35,NA,NA,30.984,0.900697674418605,71338.93398,2073.80622034884,84.6188908143976,36.2364476594359,30.2638551238369,9.66997696724031,326.807283532421,220.768303613152,219.440454545455,185.495785819857,0.515909090909091,0,0,0,0,0,0,0,0,0,0,0
"36","sample_00036","29.04.22","t4",36,NA,NA,41.888,1.21767441860465,99399.8061,2889.52924709302,83.6319218692378,44.3169776430734,31.2880515510967,11.4256647724058,300.332112674754,206.524876511854,212.881428571429,211.164882884828,0.531190476190476,0,0,0,0,0,0,0,0,0,0,0
"37","sample_00037","29.04.22","t4",37,NA,NA,25.856,0.751627906976744,59172.60924,1720.13398953488,68.1844981523592,26.7584149371029,30.4644037690214,8.82589136845182,229.533899467114,157.620831682435,64.3557142857143,81.3246975107199,0.809714285714286,0,0,0,0,0,0,0,0,0,0,0
"38","sample_00038","29.04.22","t4",38,NA,NA,22.208,0.645581395348837,53530.5429,1556.12043313953,101.435238509357,52.2475574882059,41.9308025703731,22.3614244357224,288.696507059687,226.302326633493,171.342333333333,230.749769659292,0.601333333333333,0,0,0,0,0,0,0,0,0,0,0
"39","sample_00039","29.04.22","t4",39,NA,NA,22.328,0.649069767441861,18262.14984,530.876448837209,87.245348284034,41.8682799811195,32.8044858360008,8.71836781956244,362.915266894954,264.552682476369,246.669117647059,271.215418802412,0.418823529411765,0,0,0,0,0,0,0,0,0,0,0
"40","sample_00040","29.04.22","t4",40,NA,NA,24.184,0.703023255813954,19635.49836,570.799370930232,86.6453424779092,46.7053175520631,36.6956150913005,14.0997317077732,275.951990240266,220.59996847802,125.808064516129,180.79814581312,0.758709677419355,0,0,0,0,0,0,0,0,0,0,0
"41","sample_00041","29.04.22","t4",41,NA,NA,25.984,0.755348837209302,18577.20906,540.035147093023,82.1690635452352,35.4218445643412,31.420221370295,9.95666752049124,252.867306747574,166.044195125408,140.165517241379,104.985534567734,0.591724137931035,0,0,0,0,0,0,0,0,0,0,0
"42","sample_00042","29.04.22","t4",42,NA,NA,22.352,0.649767441860465,18903.94686,549.533338953488,80.4579224451949,32.4214711153318,32.7056140578727,9.92267229211464,272.256458508476,207.16509417639,184.370769230769,185.72424912053,0.486153846153846,0,0,0,0,0,0,0,0,0,0,0
"43","sample_00043","29.04.22","t4",43,NA,NA,25.504,0.741395348837209,20808.8676,604.908941860465,81.7039893778775,36.7446463481167,26.5901200853635,6.95906853449182,331.048800351742,343.323297265929,266.9905,362.595942751345,0.562,0,0,0,0,0,0,0,0,0,0,0
"44","sample_00044","29.04.22","t4",44,NA,NA,36.224,1.05302325581395,29012.61078,843.389848255814,84.402152502676,42.416706213211,30.6337721932077,11.5972618797011,315.251845890719,266.744006630185,224.965294117647,284.279143174188,0.642647058823529,0,0,0,0,0,0,0,0,0,0,0
