"","file","date","time_point","culture_ID","comment","time","indiv_per_frame","indiv_per_volume","bioarea_per_frame","bioarea_per_volume","major_mean","major_sd","minor_mean","minor_sd","gross_speed_mean","gross_speed_sd","net_speed_mean","net_speed_sd","sd_turning_mean","Ble","Cep","Col","Eug","Eup","Lox","Pau","Pca","Spi","Spi_te","Tet"
"57","sample_00057","25.04.22","t3",57,NA,14,2.298,0.0668023255813954,13435.911045,390.578809447674,68.7617537442852,31.1066493092948,32.2665501822267,16.565072871825,183.496972656167,59.6325035969315,75.8381818181818,72.1476530204804,1.18,0.00127906976744186,0.0209302325581395,0,0,0,0,0.00145348837209302,0,0.00959302325581395,0,0
"58","sample_00058","25.04.22","t3",58,NA,14,0.994,0.0288953488372093,5310.14535,154.364690406977,81.1157897996606,16.5807785796541,37.8268028017294,8.6793888385148,281.103333928376,164.726529051676,163.167222222222,181.739130811998,0.823333333333333,0,0.0212209302325581,0.0118023255813954,0,0,0,0.000755813953488372,0,0.00267441860465116,0,0
"59","sample_00059","25.04.22","t3",59,NA,14,2.83,0.0822674418604651,14774.551875,429.492787063953,78.2514250283379,23.6549742210786,36.8644924801572,15.2822366818705,247.164028078072,115.379234516913,116.833333333333,103.296724963744,0.996666666666667,0.000988372093023256,0.0208720930232558,0.00732558139534884,0,0.00308139534883721,0,0.0107558139534884,0,0.0061046511627907,0,0
"60","sample_00060","25.04.22","t3",60,NA,14,0.404,0.0117441860465116,3440.45718,100.013290116279,75.0476120142857,33.4895331367239,36.3693095357143,18.4912381287329,161.368921052632,45.4998403686205,99.4128571428571,83.1707219547612,0.441428571428571,0,0.0299418604651163,0,0.00116279069767442,0,0,0,0,0.000930232558139535,0,0
"61","sample_00061","25.04.22","t3",61,NA,14,0.488,0.0141860465116279,2725.63623,79.2336113372093,82.4503211341954,34.7008207107066,36.7379370310569,13.3165201832265,204.124192444104,129.741638967772,164.422558139535,135.335618637044,0.581395348837209,0.0119186046511628,0.123953488372093,0,0.00715116279069767,0.00732558139534884,0,0.0088953488372093,0.00569767441860465,0.000581395348837209,0,0
"62","sample_00062","25.04.22","t3",62,NA,14,0.814,0.0236627906976744,4799.63394,139.52424244186,81.8419007880845,35.5816254840529,37.2151571097951,14.6097211063006,245.360301828692,140.46602706656,154.506,126.699093203348,0.662285714285714,0.0291279069767442,0.113837209302326,0,0.00354651162790698,0.0277906976744186,0.00959302325581395,0.0129651162790698,0.0137209302325581,0.00680232558139535,0.00761627906976744,0.0013953488372093
"63","sample_00063","25.04.22","t3",63,NA,14,0.746,0.0216860465116279,4898.541015,142.399448110465,71.6719512429999,38.435417890593,34.3658277911347,14.2336080466574,235.45831074427,146.148225445519,122.896850393701,145.749842460645,0.888110236220472,0.0761627906976744,0.138604651162791,0.0277906976744186,0,0.0142441860465116,0,0.0186046511627907,0.00645348837209302,0.0351744186046512,0.00319767441860465,0
"64","sample_00064","25.04.22","t3",64,NA,14,1.044,0.0303488372093023,4664.182095,135.58668880814,88.6111614561779,43.5921633607812,38.690843822802,16.9154671678148,240.680295826836,155.067421755365,172.479047619048,152.565066851691,0.652380952380952,0.0608720930232558,0.0655232558139535,0.00988372093023256,0.00412790697674419,0,0.00104651162790698,0.00308139534883721,0.0115116279069767,0.00197674418604651,0,0
"65","sample_00065","25.04.22","t3",65,NA,15,0.312,0.00906976744186047,1944.0243,56.5123343023256,95.6478091507677,35.4172830122549,39.6494799981623,9.70533188998823,295.331188060114,208.811048115127,227.136346153846,219.451412068678,0.525576923076923,0.0161046511627907,0.101395348837209,0.00377906976744186,0.00709302325581395,0.0027906976744186,0.00104651162790698,0.0208720930232558,0.0131976744186047,0.00412790697674419,0.0244186046511628,0
"66","sample_00066","25.04.22","t3",66,NA,15,0.634,0.0184302325581395,2594.48184,75.4209837209302,69.6806259467102,31.4228565045354,34.3397818352713,12.8747932982719,197.458382004697,132.559564676157,102.222934782609,119.105313566876,0.788913043478261,0.0334302325581395,0.17453488372093,0,0,0.0297674418604651,0,0.01,0.0072093023255814,0.0072093023255814,0.0122674418604651,0
"67","sample_00067","25.04.22","t3",67,NA,15,0.43,0.0125,3472.245225,100.93736119186,78.9515909698118,38.1172299831441,35.4392842438312,15.693608030409,313.053155334914,208.354854483167,196.0048,228.740620303104,0.79,0.00383720930232558,0.0575581395348837,0.0742441860465116,0.0145348837209302,0.00116279069767442,0.0125,0.00843023255813953,0.0011046511627907,0.0480232558139535,0,0
"68","sample_00068","25.04.22","t3",68,NA,15,0.196,0.00569767441860465,499.718565,14.5267024709302,82.7904809953541,49.6660368796225,39.2962718721242,13.8782859685516,208.519459979705,137.027552740825,123.422875,136.611655712241,0.645125,0.0584302325581395,0.150813953488372,0,0,0.0224418604651163,0.0061046511627907,0,0.00825581395348837,0.00226744186046512,0.0145348837209302,0
