"","file","date","time_point","culture_ID","comment","indiv_per_frame","indiv_per_volume","bioarea_per_frame","bioarea_per_volume","major_mean","major_sd","minor_mean","minor_sd","gross_speed_mean","gross_speed_sd","net_speed_mean","net_speed_sd","sd_turning_mean","Ble","Cep","Col","Eug","Eup","Lox","Pau","Pca","Spi","Spi_te","Tet"
"52","sample_00052","17.04.2022","t1",52,NA,2.996,0.087093023255814,16615.174815,482.999267877907,68.2039204169435,31.4119902291751,31.5853627866079,11.6027056264148,281.398852787396,177.049821321501,197.332417582418,187.496302721121,0.692747252747253,0.0681976744186047,0.0834883720930233,0.110755813953488,0.00383720930232558,0.0140697674418605,0,0.00337209302325581,0.0154651162790698,0.00656976744186047,0.00994186046511628,0.000872093023255814
"53","sample_00053","17.04.2022","t1",53,NA,3.738,0.108662790697674,21203.70858,616.386877325581,69.8142616280299,29.2803367962814,34.5293457808453,12.5905240756347,359.881870681868,280.353156159303,256.672083333333,293.064164175301,0.739861111111111,0.0378488372093023,0.0622093023255814,0.0711046511627907,0,0.0294186046511628,0.0158139534883721,0.0115116279069767,0.00465116279069767,0.0117441860465116,0,0
"54","sample_00054","17.04.2022","t1",54,NA,3.13,0.0909883720930233,17461.478205,507.601110610465,74.1033426189299,37.0860361320406,34.0232790653673,11.0121064140037,288.119214627478,172.432479114461,188.963220338983,182.778485412566,0.650338983050847,0.0906976744186047,0.0997093023255814,0.0776744186046512,0.00558139534883721,0.0306976744186047,0.00587209302325581,0.0157558139534884,0.031453488372093,0.00261627906976744,0.00726744186046512,0
"55","sample_00055","17.04.2022","t1",55,NA,1.256,0.0365116279069767,7034.90103,204.502936918605,75.1441102531622,41.0085942944226,33.9939284592831,17.2776060336898,296.612705424251,207.919926407611,181.98128,214.871987520312,0.77904,0.0915116279069768,0.114476744186047,0.0368023255813954,0.0105813953488372,0.0209883720930233,0.00744186046511628,0.0323837209302326,0.0166279069767442,0.0275,0.00779069767441861,0
"56","sample_00056","17.04.2022","t1",56,NA,1.288,0.0374418604651163,8038.27476,233.670777906977,72.933733262322,40.8869334860584,33.9818052284593,13.9819140153361,322.936105577813,211.558628303692,238.753544303797,236.005600591074,0.534430379746835,0.0762790697674419,0.0561046511627907,0.11046511627907,0.000813953488372093,0.0175581395348837,0,0.00732558139534884,0.01,0.00726744186046512,0.0128488372093023,0
"57","sample_00057","17.04.2022","t1",57,NA,2.298,0.0668023255813954,13435.911045,390.578809447674,72.5271688517459,26.7878296202044,34.4918479019252,11.027225093845,275.753320141619,185.178645201973,175.302682926829,201.948467397183,0.731829268292683,0.0302906976744186,0.0929069767441861,0.0763372093023256,0,0.020406976744186,0.00848837209302326,0.0162790697674419,0.0011046511627907,0.005,0.0108139534883721,0
"58","sample_00058","17.04.2022","t1",58,NA,0.994,0.0288953488372093,5310.14535,154.364690406977,74.6539077905182,37.2820558595906,33.352255376465,12.1458406275138,293.427857476213,164.384368998434,208.994158415842,183.563619545199,0.609009900990099,0.0855232558139535,0.0811046511627907,0.106860465116279,0.0145348837209302,0.00168604651162791,0.00755813953488372,0.00709302325581395,0.0293604651162791,0.0202906976744186,0.00546511627906977,0
"59","sample_00059","17.04.2022","t1",59,NA,2.83,0.0822674418604651,14774.551875,429.492787063953,71.1319431220549,28.4547161212297,32.921169251051,10.1449480639803,252.460288652236,149.675710257024,159.317710843374,161.05301602741,0.72433734939759,0.0486046511627907,0.109302325581395,0.0709302325581395,0.0108139534883721,0.00255813953488372,0.00633720930232558,0,0.00261627906976744,0.0140697674418605,0.0102325581395349,0
"60","sample_00060","17.04.2022","t1",60,NA,0.404,0.0117441860465116,3440.45718,100.013290116279,71.9992207413644,31.6588597938466,34.2168200368379,11.9561002198046,274.308624022296,163.303333984539,167.278137254902,177.590263891828,0.662156862745098,0.0818604651162791,0.118372093023256,0.0734883720930233,0.000930232558139535,0.0159302325581395,0,0.0190697674418605,0.00511627906976744,0.0025,0.0072093023255814,0
"61","sample_00061","17.04.2022","t1",61,NA,0.488,0.0141860465116279,2725.63623,79.2336113372093,82.7673165172063,46.6901956424415,36.1812597952719,12.2547454262133,328.259649006699,195.433802213063,232.516447368421,226.185261881812,0.566315789473684,0.0344767441860465,0.0803488372093023,0.0621511627906977,0.00715116279069767,0.00726744186046512,0.00726744186046512,0.0195348837209302,0.0186627906976744,0.0022093023255814,0.0075,0
"62","sample_00062","17.04.2022","t1",62,NA,0.814,0.0236627906976744,4799.63394,139.52424244186,70.9254639905023,32.1333935634098,33.0727582310684,10.6044967531848,265.949746560204,198.82113673768,155.88359223301,205.192867938083,0.779611650485437,0.0756976744186047,0.100755813953488,0.0415116279069767,0,0.0351162790697674,0.0133139534883721,0.00924418604651163,0.0283720930232558,0.015,0.00517441860465116,0
"63","sample_00063","17.04.2022","t1",63,NA,0.746,0.0216860465116279,4898.541015,142.399448110465,74.3627004167596,40.0324921582835,33.5582345596383,15.8046626380798,320.918124604584,213.854372954992,211.724117647059,218.165252870901,0.736117647058824,0.0479651162790698,0.0408720930232558,0.0590116279069767,0.0143604651162791,0.0233139534883721,0.00732558139534884,0.0086046511627907,0.0130232558139535,0.0126744186046512,0.00308139534883721,0
"64","sample_00064","17.04.2022","t1",64,NA,1.044,0.0303488372093023,4664.182095,135.58668880814,80.7933239879273,50.4589291213153,33.5115657812172,12.5973962065483,252.539112778667,159.980103702306,172.856153846154,178.009895291552,0.613626373626374,0.123372093023256,0.0908139534883721,0.0469767441860465,0,0.00726744186046512,0,0.0187790697674419,0.00959302325581395,0.00593023255813954,0.022906976744186,0
"65","sample_00065","17.04.2022","t1",65,NA,0.312,0.00906976744186047,1944.0243,56.5123343023256,71.6389255825611,41.1671132521936,33.9261771621767,14.87579423732,218.299973421117,141.499573102223,130.332337662338,161.626641595409,0.713116883116883,0.0997093023255814,0.120755813953488,0.030406976744186,0,0.00494186046511628,0,0.00174418604651163,0,0.005,0.00575581395348837,0
"66","sample_00066","17.04.2022","t1",66,NA,0.634,0.0184302325581395,2594.48184,75.4209837209302,80.0846316370727,38.4197401409903,35.2069056267773,11.8350406161442,306.075798485404,210.323361721665,210.960353982301,224.247938611043,0.655309734513274,0.0793023255813954,0.123488372093023,0.0803488372093023,0.0145348837209302,0.0351744186046512,0,0.0242441860465116,0.0142441860465116,0.00296511627906977,0.0171511627906977,0
"67","sample_00067","17.04.2022","t1",67,NA,0.43,0.0125,3472.245225,100.93736119186,76.1251080530841,52.8317431954663,32.3370933333181,14.1895280454754,383.947945890113,264.362287878915,267.671279069767,264.898503070389,0.551627906976744,0.0807558139534884,0.0305813953488372,0.0875581395348837,0.0222093023255814,0.00930232558139535,0.00505813953488372,0.0305813953488372,0.0148255813953488,0.00930232558139535,0.00633720930232558,0
