"file","mean_grey","sd_grey","mean_area","sd_area","mean_perimeter","sd_perimeter","mean_major","sd_major","mean_minor","sd_minor","mean_ar","sd_ar","mean_turning","sd_turning","duration","N_frames","max_net","net_disp","net_speed","gross_disp","gross_speed","max_step","min_step","sd_step","sd_gross_speed","max_gross_speed","min_gross_speed","id","date","time_point","culture_ID","comment"
"sample_00093",63.3552405063291,11.1922103350949,1507.99186708861,421.603419319775,187.42810443038,33.6867314533056,79.1944689873418,12.9876368205357,24.4515417721519,6.30060330664102,3.42332911392405,0.932118839698565,0.04,0.58,3.16,79,338.04,338,106.97,1109.44,351.09,41.14,2.79,6.59,164.84,1028.4,69.7,"sample_00093-90","17.04.2022","t1",93,NA
"sample_00093",86.594,7.9339261853313,2469.00789473684,1245.56482789004,218.881752631579,79.259939268617,86.7149763157895,33.0829376842965,33.8430789473684,9.71392220055257,2.55671929824561,0.873370048277401,-0.09,0.89,2.28,57,113.76,62,27.31,308.02,135.1,23.71,0.54,5.24,131.01,592.84,13.59,"sample_00093-95","17.04.2022","t1",93,NA
"sample_00094",107.505575,14.5065189853098,6033.2495625,2199.72294093089,358.50367125,101.396754242312,140.9519475,47.7882395988186,52.82668125,7.83309001407988,2.61555,0.776859488004468,0.03,0.2,1.6,40,218.47,218,136.54,327.03,204.39,14.06,4.85,2.63,65.74,351.6,121.24,"sample_00094-1","17.04.2022","t1",94,NA
"sample_00094",73.719272,17.1543527168791,2164.86756,234.200309024613,207.6989364,29.7493647730193,87.1912188,17.7344965864573,32.5275588,4.66110800521645,2.798528,0.836748271931676,-0.09,0.59,5,125,322.5,172,34.41,1638.66,327.73,24.18,3.32,5.81,145.19,604.6,83.1,"sample_00094-10","17.04.2022","t1",94,NA
"sample_00094",61.457325,3.5367055748843,1294.36228125,360.913449227455,158.31369,34.3342118834396,57.563105625,12.0747281295625,28.7774775,6.09006508915301,2.103525,0.660621647686787,-0.1,1.14,3.2,80,166.53,167,52.04,413.97,129.37,13.19,0.61,2.98,74.59,329.77,15.15,"sample_00094-103","17.04.2022","t1",94,NA
"sample_00094",48.1220857142857,5.12426458638315,784.976785714286,395.147542677923,130.297641428571,37.1587122632877,56.1878485714286,17.2324143773122,16.9757485714286,5.73542553061909,3.42345714285714,0.994269709617157,0.03,0.6,1.4,35,321.98,98,70.19,574.89,410.64,28.6,2.78,6.29,157.32,714.9,69.53,"sample_00094-108","17.04.2022","t1",94,NA
"sample_00094",61.0200196078432,3.89255758847674,1144.31558823529,579.132191637969,152.990417647059,63.0063957085254,56.7012705882353,24.2591542599246,25.0355117647059,5.8952307543521,2.3601568627451,1.02226326105459,-0.04,1.49,2.12,51,84.49,84,39.85,265.57,125.27,21.54,0.56,4.28,101.1,538.52,13.88,"sample_00094-11","17.04.2022","t1",94,NA
"sample_00094",48.3473076923077,1.30893595776816,1076.88721153846,406.092041806612,141.020532692308,35.6759851977852,57.2747884615385,15.6189956230246,23.1178673076923,4.24628180131612,2.46530769230769,0.533657176039507,0.03,0.42,1.04,26,554.35,554,533.03,586.7,564.13,38.58,8.04,5.92,148.09,964.45,201.08,"sample_00094-111","17.04.2022","t1",94,NA
"sample_00094",74.1921176470588,22.7246321965965,755.479852941176,430.365054554174,115.201535294118,48.3355862411629,41.0092279411765,18.1500281213205,22.5425382352941,5.32861651481682,1.83870588235294,0.75833983464726,0,1.74,1.44,34,46.58,28,19.16,149.22,103.62,15.37,1,3.65,77.2,335.42,24.9,"sample_00094-112","17.04.2022","t1",94,NA
"sample_00094",65.9036666666667,4.44640868265167,3390.90144230769,498.10676568632,281.385588461538,34.2343534003207,125.0829,16.973128703089,34.4510134615385,2.0740658783898,3.63441025641026,0.506950916856092,0.04,0.67,3.12,78,554.26,548,175.75,1444.36,462.94,33.06,1.84,8.5,212.5,826.47,46.1,"sample_00094-113","17.04.2022","t1",94,NA
"sample_00094",69.508,20.2122766930805,2279.9475,495.544281275241,232.130739130435,56.343176156142,102.490297826087,31.2674289887814,29.7230086956522,8.44626240546998,3.83220289855073,1.70730058330576,0.06,0.56,2.76,69,342.56,343,124.11,823.18,298.25,36.96,0.61,8.45,211.26,924.12,15.27,"sample_00094-114","17.04.2022","t1",94,NA
"sample_00094",57.7062916666667,8.30540475552932,1679.2059375,376.160437847785,173.01571875,27.0581680529286,68.2781625,12.154104269641,31.1590125,5.73661365485974,2.23955555555556,0.503766290796982,0.06,0.48,2.88,72,946.29,768,266.78,1356.49,471,27.4,3.72,6.48,161.88,685.01,93.05,"sample_00094-119","17.04.2022","t1",94,NA
"sample_00094",52.796424,3.00881670092113,1725.543,328.82291708778,183.233178,17.9743932714445,75.7556388,8.82470272739483,28.84653,3.77679972072704,2.653976,0.346529905240235,0,0.06,5,125,3583.84,3584,716.77,3633.25,726.65,36.42,16.65,3.55,88.62,910.51,416.22,"sample_00094-12","17.04.2022","t1",94,NA
"sample_00094",77.8890344827586,15.0004837652581,1408.63538793103,749.305251026992,148.846228448276,60.296185542664,55.2729336206896,27.2979739065111,31.7823051724138,6.40360899224016,1.77012068965517,0.935807449035159,-0.03,0.95,2.32,58,89.06,41,17.5,332.51,143.32,30.3,0.55,4.93,123.34,757.55,13.77,"sample_00094-121","17.04.2022","t1",94,NA
"sample_00094",62.1514375,5.08279325777823,1839.47203125,653.699891814029,194.5611984375,53.6628473436704,77.760421875,24.4379076777817,29.4401671875,4.95881103060543,2.63602083333333,0.799973341386964,0,0.93,3.84,96,110.81,74,19.34,409.25,106.58,29.41,0.44,3.89,97.23,735.19,11.1,"sample_00094-13","17.04.2022","t1",94,NA
"sample_00094",66.8757857142857,9.35943185088863,829.790758928572,391.451605734093,132.815772321429,48.2455296426914,48.79845,18.1368091018238,20.9542660714286,4.98692558267122,2.38667857142857,0.912296245887124,0.02,1.44,2.44,56,69.38,46,18.76,521.32,213.66,83.45,0.11,14.06,171.81,1043.07,2.84,"sample_00094-132","17.04.2022","t1",94,NA
"sample_00094",53.6618947368421,5.99853826743355,1458.67144736842,233.223454859105,174.065376315789,20.6718939380242,71.6010157894737,9.64158910966739,25.814202631579,2.21457998939135,2.77464912280702,0.348678346004496,0.02,0.09,2.28,57,1759.1,1759,771.54,1773.58,777.89,38.57,5.81,4.7,117.51,964.36,145.26,"sample_00094-139","17.04.2022","t1",94,NA
"sample_00094",48.078752,1.62534532140295,376.86384,65.5922723227523,71.2823652,7.7319559200767,27.4605876,2.85266079615675,17.3746944,1.68442332108217,1.58624,0.149427531254365,0,0.07,5,125,3350.85,3351,670.17,3403.44,680.69,31.37,19.94,2.23,55.65,784.35,498.45,"sample_00094-14","17.04.2022","t1",94,NA
"sample_00094",73.5783636363637,17.0566228414129,1418.66713636364,611.846170787456,142.058904545455,41.2882751952493,54.7406836363636,17.7575758850195,31.3743190909091,9.05367077668199,1.78292727272727,0.487585732425228,-0.04,0.98,2.2,55,80.09,46,20.71,190.98,86.81,10.36,0.57,2,49.98,258.96,14.29,"sample_00094-143","17.04.2022","t1",94,NA
"sample_00094",72.5655510204082,9.98873455670025,1463.50469387755,851.24119233048,172.638275510204,64.760025570088,64.9998551020408,24.4879472046012,26.1330795918367,8.42645036483531,2.49624489795918,0.694776838590764,0.32,1.08,2.08,49,77.88,50,24.07,270.64,130.12,63.67,0.15,9.32,125.58,795.91,3.68,"sample_00094-148","17.04.2022","t1",94,NA
"sample_00094",112.059583333333,30.1779336579768,1595.143125,642.750582529404,154.649671875,42.3464792441748,53.796825,14.1074032059186,36.8307,9.89307390726333,1.5299375,0.517823612712841,-0.09,1.14,2.04,48,54.79,45,22.08,236.27,115.82,30.13,0.2,5.78,110.87,527.36,4.97,"sample_00094-15","17.04.2022","t1",94,NA
"sample_00094",102.695625,19.8702492597254,998.16046875,558.945987800342,124.921490625,40.8337640431241,45.786684375,13.3873278311799,25.873509375,8.89233274828602,1.8231875,0.406467588210865,-0.23,0.92,1.96,48,79.8,29,14.58,222.17,113.35,37.21,0.4,5.46,82.67,465.11,9.89,"sample_00094-153","17.04.2022","t1",94,NA
"sample_00094",60.3653,10.191514527055,832.1535,432.361620424624,130.245165,64.048021890035,47.186145,24.3595696669507,22.421745,5.58723689750609,2.2212,1.3206068197665,0.11,0.83,1.2,30,150.32,138,115.14,264.35,220.29,21.09,1.18,5.17,129.23,527.13,29.52,"sample_00094-154","17.04.2022","t1",94,NA
"sample_00094",60.1221941747573,3.3000472072032,2174.04786407767,169.245037381776,225.905225242718,11.4303322969702,99.9206956310679,5.72306061468153,27.7209917475728,1.81910799305509,3.62216504854369,0.341760697641923,0.01,0.06,4.12,103,4292.09,4292,1041.77,4435,1076.46,59.49,21.54,9.61,240.36,1487.18,538.59,"sample_00094-16","17.04.2022","t1",94,NA
"sample_00094",51.2691081081081,2.10386386314672,721.71,203.769844754443,108.755635135135,18.0965557924547,40.3013310810811,7.73440001022983,22.7027675675676,4.66298504368917,1.83597297297297,0.476913775486984,-0.11,1.3,1.48,37,45.72,33,22.18,166.91,112.78,10.06,1.39,2.21,55.33,251.56,34.76,"sample_00094-169","17.04.2022","t1",94,NA
"sample_00094",53.83259375,5.55954893075941,853.442578125,688.116982070567,122.618559375,62.5387734530817,47.5883859375,26.0889092550289,19.826521875,6.66161734856481,2.3119375,0.761510465795533,0.64,1.3,1.4,32,65.43,26,18.91,326.92,233.51,83.39,0.64,19.66,207.15,1042.36,15.96,"sample_00094-174","17.04.2022","t1",94,NA
"sample_00094",53.6921388888889,2.44444288894251,1379.6325,663.402731628221,160.7592375,60.1685117319758,65.0325375,25.0378065617303,25.5700125,6.82095501281974,2.56313888888889,0.904558586992345,0.13,1.13,1.44,36,100.14,53,37.15,223.13,154.95,22.97,0.11,5.7,142.39,574.21,2.63,"sample_00094-175","17.04.2022","t1",94,NA
"sample_00094",48.4587741935484,2.82080593341309,996.319596774193,221.928016916613,170.892885483871,28.2291640626061,76.6678064516129,13.5029627650672,16.5578370967742,2.30059620471766,4.71329032258065,0.981032659787579,-0.01,0.44,1.24,31,348.98,349,281.44,528.4,426.13,43.26,5.1,6.48,161.93,1081.42,127.52,"sample_00094-178","17.04.2022","t1",94,NA
"sample_00094",63.3536551724138,5.71563470588639,848.970775862069,283.64793407411,128.081389655172,30.9732565945618,44.3442879310345,10.6591634454707,23.9311706896552,4.63319923266382,1.88927586206897,0.506280265165997,-0.24,1.2,1.16,29,38.11,38,32.85,121.49,104.73,12,1.17,2.64,65.98,300.08,29.35,"sample_00094-186","17.04.2022","t1",94,NA
"sample_00094",62.5938076923077,3.50525357735192,2411.1675,564.131552346613,239.921065384615,46.768639855084,108.934096153846,23.2427803854441,27.7186673076923,3.61913480818116,3.90207692307692,0.813721324438627,-0.02,0.08,1.04,26,679.44,679,653.31,706.44,679.27,37.71,14.42,6.41,160.31,942.78,360.41,"sample_00094-192","17.04.2022","t1",94,NA
"sample_00094",84.4371774193548,4.44337384092512,557.949556451613,80.5725444863504,84.1818302419355,8.0888663946866,29.7563625,3.01727815893719,23.7993024193548,1.98450997665245,1.25516129032258,0.132313706256616,1.55,0.29,5,124,148.26,148,29.65,3475.74,695.15,38.56,18.63,4,99.82,964.01,465.75,"sample_00094-2","17.04.2022","t1",94,NA
"sample_00094",78.69844,12.4034651794595,3108.73302,302.874240331995,286.9643376,41.931317787074,130.9629384,24.8210931235794,31.115988,4.83064378512076,4.385304,1.16394081869284,-0.04,0.53,5,125,1215.66,1053,210.53,2123.81,424.76,35.89,1.2,8.03,200.74,897.19,29.94,"sample_00094-20","17.04.2022","t1",94,NA
"sample_00094",88.1361034482759,21.686709773738,1717.73767241379,565.757130134245,184.269134482759,36.8816937184945,71.603301724138,14.9760011013304,29.7824431034483,6.26888878658109,2.45606896551724,0.579337980002944,0.25,0.87,1.16,29,79.36,79,68.41,158,136.21,25.35,0.82,5.56,139.03,633.69,20.54,"sample_00094-22","17.04.2022","t1",94,NA
"sample_00094",70.9179117647059,9.05247052241887,1448.72669117647,931.258492737538,167.930927205882,68.4747292720049,60.9507727941176,25.6183400866529,27.262575,9.36004418859761,2.28119117647059,0.701976001149356,0.07,1.1,2.76,68,81.87,70,25.32,362.18,131.22,71.7,0.48,8.7,119.45,896.27,12.03,"sample_00094-26","17.04.2022","t1",94,NA
"sample_00094",60.199128440367,5.41399100941413,794.091674311927,440.997237798818,116.939291284404,45.2697906498034,44.0145825688073,18.6052892323492,21.6150357798165,4.7410640942505,1.99755963302752,0.608880050085776,-0.11,1.32,4.44,109,88.66,26,5.81,494.2,111.31,35.58,0.3,5.13,108.57,863.49,7.59,"sample_00094-27","17.04.2022","t1",94,NA
"sample_00094",46.4525,0.995658601993744,563.1525,88.6272509319714,95.98392,10.9138268601364,38.07783,5.09315744637369,18.78687,1.25399574846664,2.0303,0.282176656577473,-0.01,0.05,1.2,30,889.88,890,741.56,891.51,742.93,38.69,20.94,3.09,77.28,967.17,523.56,"sample_00094-28","17.04.2022","t1",94,NA
"sample_00094",111.719296,10.7732809788279,1149.35598,404.287177531293,131.1491088,32.7608742371879,50.3561124,12.319500324287,28.7902836,4.77508487664717,1.7778,0.445626615727967,-0.1,0.57,5,125,1068.09,1068,213.62,1456.76,291.35,45.37,0.83,12.75,318.7,1134.37,20.83,"sample_00094-31","17.04.2022","t1",94,NA
"sample_00094",109.709446808511,12.100418485053,1113.27606382979,92.319997643394,126.086064893617,7.92204569085753,49.1613127659574,5.18838317026257,29.0061861702128,2.53161066932784,1.71821276595745,0.306082323124253,-0.09,0.32,1.88,47,185.8,186,98.83,372.01,197.88,20.99,1.65,3.18,79.4,524.64,41.31,"sample_00094-32","17.04.2022","t1",94,NA
"sample_00094",132.885672,16.0556665902627,10023.37092,1498.81578219984,444.7977624,60.592405188354,165.402162,27.3918059850554,77.5897704,4.51871089383469,2.150744,0.421285607358882,0,0.19,5,125,914.05,851,170.23,1285.95,257.19,18.55,2.32,3.79,94.74,463.84,57.88,"sample_00094-33","17.04.2022","t1",94,NA
"sample_00094",53.547,5.57579862441247,1715.46146341463,366.623864774911,197.873813414634,28.3700349824071,80.0038975609756,11.6160635057393,27.0771146341463,4.34441484282181,3.00263414634146,0.613457527303136,-0.06,0.56,1.64,41,151.24,142,86.58,230.32,140.44,15.6,1.42,3.2,80.05,389.88,35.48,"sample_00094-36","17.04.2022","t1",94,NA
"sample_00094",55.2119692307692,4.73363159994929,1448.71926923077,772.486941826416,176.59539,69.3081636926012,67.6342523076923,28.5521812033706,25.4828492307692,6.33304193129606,2.60375384615385,0.92537634287977,-0.11,1.26,2.68,65,133,123,45.74,393.73,146.91,35.52,0.21,6.01,119.34,703.21,5.16,"sample_00094-37","17.04.2022","t1",94,NA
"sample_00094",49.9375625,1.70247370189532,1241.46421875,142.655673248048,182.64841875,17.3921533666893,81.11086875,8.32950121928417,19.48708125,1.03769002090018,4.17396875,0.494608968024236,0,0.05,1.28,32,1431.49,1431,1118.35,1435.61,1121.57,56.64,36.75,4.65,116.23,1415.9,918.87,"sample_00094-38","17.04.2022","t1",94,NA
"sample_00094",67.2641428571429,2.83421686714337,3445.86397959184,513.248403944719,279.469836734694,35.3264920522677,124.919191836735,18.1685361117394,35.076306122449,0.829120118121756,3.55826530612245,0.514046195050852,0.08,0.43,1.96,49,501.3,261,133,849.91,433.63,32.7,1.9,8.93,223.29,817.5,47.45,"sample_00094-42","17.04.2022","t1",94,NA
"sample_00094",45.1247407407407,0.70085807806149,247.2525,53.2330332802062,57.8871,8.05972451851942,22.39755,2.88458402073719,13.99575,1.96113973024322,1.62625925925926,0.288071784936243,0.01,0.05,1.08,27,695.3,695,643.8,707.3,654.91,35.36,20.45,3.49,87.3,884.09,511.3,"sample_00094-43","17.04.2022","t1",94,NA
"sample_00094",104.252341463415,13.1102450064195,8080.83164634147,2790.47402919502,409.833724390244,92.3334814995852,148.033854878049,37.705967418639,66.6726804878049,13.5778557797059,2.20635772357724,0.389141280974802,0.11,0.28,4.92,123,466.91,467,94.9,1030.42,209.43,16.45,2.64,4.14,103.52,411.37,65.9,"sample_00094-49","17.04.2022","t1",94,NA
"sample_00094",64.5449032258065,2.67857906244335,2688.68721774194,199.485302376292,247.231792741936,13.4050164846416,109.249141935484,6.66591387866681,31.3277298387097,1.07494462260947,3.49053225806452,0.228039018644454,0,0.05,2.48,62,2857.83,2858,1152.35,2873.33,1158.6,59.59,28.51,8.47,211.87,1489.7,712.63,"sample_00094-5","17.04.2022","t1",94,NA
"sample_00094",60.4082892561984,4.93763550436512,2373.21130165289,196.682242965202,238.785790909091,16.8214164877211,106.072679752066,8.75484134372848,28.5706078512397,2.53477466803436,3.74704958677686,0.481168592270244,-0.01,0.18,4.92,121,3928.58,3894,791.47,4184.1,850.43,49.37,5.11,8.45,213.93,1234.37,42.55,"sample_00094-50","17.04.2022","t1",94,NA
"sample_00094",66.2304214876033,4.15016776117156,3596.07867768595,399.174447298353,314.095239669421,35.0785223172586,143.775702892562,7.2001121787103,31.8913066115703,3.4078569908616,4.55285123966942,0.490896962392262,0.01,0.31,4.84,121,3573.92,3574,738.41,3918.36,809.58,54.12,6.72,8.39,209.74,1352.94,167.96,"sample_00094-53","17.04.2022","t1",94,NA
"sample_00094",55.4655081967213,7.06334276062675,517.61987704918,218.847393569519,87.122006557377,21.7825780255087,32.7008950819672,7.39125415519757,19.6551147540984,5.46438661848507,1.74072131147541,0.499783324089801,-0.01,0.81,2.6,61,98.79,99,38,424.75,163.37,36.65,0.94,6.41,97.09,421.56,23.59,"sample_00094-57","17.04.2022","t1",94,NA
"sample_00094",77.4202285714286,9.05537933426286,3020.40321428571,721.733494413229,253.170707142857,52.3724572530792,111.407862857143,26.7685256516957,34.2550157142857,3.67609321064479,3.24934285714286,0.813548796137932,0.01,0.05,1.4,35,833.5,834,595.36,858.59,613.28,32.62,16.32,4.97,124.12,815.62,408.04,"sample_00094-6","17.04.2022","t1",94,NA
"sample_00094",50.3860142857143,1.43210459796172,1537.85153571428,360.394785126072,173.207565,29.3002126596951,70.30395,13.9054389054834,27.7654114285714,2.72264975844972,2.54981428571429,0.545181163689866,0,0.05,2.8,70,2101.54,2102,750.55,2129.77,760.63,35.82,11.56,3.39,84.78,895.6,289.11,"sample_00094-67","17.04.2022","t1",94,NA
"sample_00094",55.6562089552239,6.31543713916198,1096.27455223881,598.809351432378,137.406223880597,52.0403245984787,54.0985701492537,20.7376045657054,24.0266552238806,7.05163088186705,2.28097014925373,0.796110411296209,-0.03,1.25,2.68,67,138.66,83,31.12,451.07,168.31,17.58,0.18,4.87,121.85,439.45,4.62,"sample_00094-68","17.04.2022","t1",94,NA
"sample_00094",64.7864941176471,8.53753697422591,927.030705882353,497.606516474502,133.454504117647,47.9641256684843,50.5430470588235,18.5309761189933,22.3327482352941,5.66110620729418,2.3016,0.74680779703635,0.05,1.2,3.52,85,107.25,63,17.82,610.6,173.47,72,1.24,8.78,151.2,900,31.03,"sample_00094-76","17.04.2022","t1",94,NA
"sample_00094",47.3663,2.75010996474356,461.730375,274.182748140175,76.4119575,24.2931914964627,28.3074345,8.95423156572697,19.6822305,4.62644904006277,1.43586,0.281602127086778,0.07,0.66,4.08,100,1448.06,1392,341.14,2190.76,536.95,74.85,1,10.05,212.67,775.57,25.04,"sample_00094-79","17.04.2022","t1",94,NA
"sample_00094",53.4761884057971,1.4133063057884,1654.75076086956,107.061979568723,186.811591304348,8.54060488069112,78.6511760869565,4.43557691673918,26.8083586956522,1.28112728993317,2.94255072463768,0.238701360073498,0,0.04,2.76,69,2310.68,2311,837.2,2320.43,840.74,38.6,23.54,2.67,66.77,964.88,588.42,"sample_00094-8","17.04.2022","t1",94,NA
"sample_00094",79.4933142857143,17.0535605472727,1135.053,589.937631351699,138.712268571429,50.5798003658446,50.3434671428571,18.9195360408888,27.1116257142857,5.88641592966097,1.83391428571429,0.490664217963686,0.05,1.36,1.48,35,77.29,75,50.38,232.26,156.93,61.85,0.15,10.43,115.25,515.42,3.7,"sample_00094-83","17.04.2022","t1",94,NA
"sample_00094",73.0651276595745,2.87443874366017,3149.45449468085,702.586938639902,281.674656382979,50.9839256360573,128.648810106383,25.1465047570123,30.7513484042553,2.48463280805928,4.14212765957447,0.683852845801341,-0.07,0.52,3.76,94,904.49,901,239.75,1948.24,518.15,34.87,4.6,7.83,195.85,871.73,114.91,"sample_00094-88","17.04.2022","t1",94,NA
"sample_00094",99.016848,12.9529925792833,663.44832,48.8293183654438,94.7664036,5.9484740214036,36.7326576,4.44716301662688,23.1731604,1.74264262872901,1.605904,0.297103257384343,-0.02,0.69,5,125,115.45,31,6.21,500.88,100.18,10.48,0.05,2.08,52.33,261.91,1.22,"sample_00094-9","17.04.2022","t1",94,NA
"sample_00094",64.3929189189189,14.2198050463071,1214.22831081081,633.546359829278,140.247340540541,48.5482146028957,54.0728635135135,19.1140266410566,26.9376993243243,9.0510699482955,2.0862972972973,0.726129686325011,-0.07,1.04,2.96,74,75.91,56,18.75,302.57,102.22,24.42,0.44,3.54,88.55,610.59,10.98,"sample_00094-97","17.04.2022","t1",94,NA
"sample_00095",89.5176578947369,10.1151101263442,924.367203947368,69.5746512507335,116.138439473684,6.94758388608738,45.9875368421053,4.84903390332114,25.7868296052632,2.53474596218474,1.81344736842105,0.33497018353825,0.01,0.32,3.04,76,1354.65,1355,445.61,2581.16,849.07,51.37,1.83,10.3,257.55,1284.16,45.81,"sample_00095-101","17.04.2022","t1",95,NA
"sample_00095",73.3648709677419,21.3733360205996,2927.58169354839,520.209642048435,267.557501612903,36.5399075187333,119.640658064516,20.2538848829309,31.007714516129,3.29278162812724,3.87235483870968,0.697965068294352,-0.02,0.55,1.24,31,348.89,349,281.36,620.37,500.3,35.86,4.46,9.37,234.26,896.57,111.42,"sample_00095-103","17.04.2022","t1",95,NA
"sample_00095",64.7105810810811,4.51038725976626,2058.07043918919,893.916039768196,189.576285810811,62.6638795158455,71.6761337837838,26.0421449141186,34.6898371621622,7.37135243294998,2.02332432432432,0.583159582663508,-0.18,1.05,2.96,74,98.06,71,23.84,358.1,120.98,21.05,0.49,3.88,97.07,526.18,12.32,"sample_00095-104","17.04.2022","t1",95,NA
"sample_00095",48.2094102564103,1.27190343720593,874.8,345.424043393445,119.864111538462,32.5583588048516,47.8334076923077,14.6226132383857,22.7535230769231,2.83342136050464,2.08569230769231,0.5188577613549,0,0.07,1.56,39,1211.47,1211,776.59,1218.78,781.27,41.39,19.06,4.13,103.31,1034.87,476.42,"sample_00095-107","17.04.2022","t1",95,NA
"sample_00095",59.0606176470588,6.06586357995201,1094.62566176471,659.351428673131,143.152372058824,59.3540111741689,52.6930014705882,21.4114485382891,24.1405014705882,7.37226573647237,2.18297058823529,0.667438227094854,0,1.08,1.36,34,47.22,32,23.28,123.07,90.49,9.1,0.72,2.25,56.19,227.39,17.88,"sample_00095-11","17.04.2022","t1",95,NA
"sample_00095",52.8898421052631,9.03811466386094,748.040328947368,483.526708145046,100.142644736842,37.963308081173,39.1974986842105,16.606841794592,22.1429486842105,6.13092827956092,1.72521052631579,0.41303328560945,-0.07,0.32,1.52,38,333.46,255,167.66,619.16,407.34,30.44,2.49,8.8,219.95,760.92,62.21,"sample_00095-111","17.04.2022","t1",95,NA
"sample_00095",70.2580434782609,8.68947389667654,1050.23543478261,858.012670500674,130.270539130435,71.8925066137571,48.5752891304348,28.6162307123971,24.1763282608696,7.48429801383457,1.91984057971014,0.71471787159419,-0.03,0.9,2.84,69,110.63,50,17.5,448.91,158.07,43.74,0.46,6.65,123.19,690.84,11.57,"sample_00095-112","17.04.2022","t1",95,NA
"sample_00095",91.1571679999999,6.83374868402307,755.43354,31.6129440127238,106.9014996,4.11780050868598,43.853724,2.62187522706831,21.9840156,1.16147840837512,2.004792,0.206540525430631,0,0.22,5,125,3123.95,3124,624.79,3543.3,708.66,42.48,5,7.76,194.02,1062.11,124.91,"sample_00095-12","17.04.2022","t1",95,NA
"sample_00095",45.45765,0.929578140605471,755.06175,208.659772525014,127.1087775,25.3454465150931,52.0413525,11.3130344853318,18.367425,2.78121386025653,2.88258333333333,0.727845329342937,0,0.26,2.4,60,1682.45,1682,701.02,1700.02,708.34,41.29,4.73,5.77,144.33,1032.17,118.24,"sample_00095-120","17.04.2022","t1",95,NA
"sample_00095",63.5916785714286,5.57772665129449,1452.20705357143,959.495438215097,158.324191071429,61.2262730502783,62.1369803571429,26.2318637096338,26.5567178571429,10.1110716412222,2.51753571428571,0.965076066168913,0.18,0.91,1.12,28,56.84,54,47.97,129.7,115.8,13.32,0.78,2.81,70.22,332.98,19.44,"sample_00095-13","17.04.2022","t1",95,NA
"sample_00095",45.00125,0.618911937873317,203.391,42.3733570664273,51.0966225,8.145584028389,19.18323,2.80641680849442,13.442355,1.45427735942343,1.43715,0.23477386095874,0,0.09,1.04,20,567.71,568,545.88,575.68,553.54,82.5,16.91,18.94,95.73,687.5,422.77,"sample_00095-130","17.04.2022","t1",95,NA
"sample_00095",76.5428214285714,6.0428424636925,2784.91017857143,519.045129481428,264.306760714286,44.9387740031725,117.754617857143,21.2274979430909,29.8600714285714,3.82889793319921,3.94635714285714,0.760078076607714,0.12,0.62,1.12,28,242.81,44,39.5,534.82,477.52,35.41,2.52,9.08,227.01,885.36,63.03,"sample_00095-133","17.04.2022","t1",95,NA
"sample_00095",55.1298823529412,3.82660335787066,1118.74698529412,547.680364616334,151.613775,57.6361086970097,61.7956147058824,25.0715844226013,21.8727397058824,4.43479788249735,2.76826470588235,0.974159009757819,0.17,1.14,1.4,34,35.61,25,17.99,161.07,115.05,13.41,0.46,3.38,81.23,335.26,11.51,"sample_00095-135","17.04.2022","t1",95,NA
"sample_00095",77.5829864864865,4.88828552036212,3060.17452702703,345.782899566796,280.593632432433,27.7760085613854,122.771426351351,12.2773005773553,32.1159527027027,5.85058452803808,3.93586486486486,0.707859891026433,-0.06,0.41,2.96,74,886.66,887,299.51,1376.3,464.97,45.04,4.14,8.41,210.22,1125.94,103.59,"sample_00095-14","17.04.2022","t1",95,NA
"sample_00095",61.4279375,14.719927778509,1728.07171875,1343.07348737065,192.876609375,104.127158161742,73.58563125,46.8705134621819,26.412159375,8.22208729437643,2.61354166666667,1.39952105726077,-0.18,1.19,1.92,48,288.22,117,61,603.63,314.39,47.37,0.31,13.53,338.24,1184.36,6.01,"sample_00095-142","17.04.2022","t1",95,NA
"sample_00095",74.9023863636364,16.1128013807539,2261.30829545455,538.211652844662,218.342035227273,43.9353125239117,93.4335,21.5768182422306,30.6747,6.03931913706358,3.11409090909091,0.842351603608303,0.09,0.6,1.76,44,310.37,310,176.35,665.98,378.4,40.69,3.93,6.74,168.54,1017.37,98.24,"sample_00095-146","17.04.2022","t1",95,NA
"sample_00095",76.246104,7.62935512307138,3177.88596,166.478975999303,261.7836408,15.9872440667343,115.4125908,9.87943357014105,35.2388232,2.4925276960763,3.304352,0.43406436745807,-0.1,0.4,5,125,654.73,498,99.65,1938.07,387.61,24.83,1.93,5.57,139.35,620.68,48.17,"sample_00095-15","17.04.2022","t1",95,NA
"sample_00095",60.8333157894737,8.96621356735493,1966.57342105263,367.361165360476,221.516135526316,24.9393397432269,94.9025842105263,10.303788443283,26.4305131578947,4.4519030067426,3.68521052631579,0.724494610723422,0,0.61,1.52,38,305.31,142,93.54,582.25,383.06,33.03,5.09,8.36,208.88,825.77,127.29,"sample_00095-157","17.04.2022","t1",95,NA
"sample_00095",75.71952,2.65136013968729,3792.65166,66.8179561918173,310.2683292,4.97107889879771,141.7009464,2.40476194409115,34.0855452,0.706926345299415,4.159896,0.138001918172737,0,0.28,5,125,2364.17,2364,472.83,2743.25,548.65,31.29,2.48,6.78,169.4,782.23,61.97,"sample_00095-16","17.04.2022","t1",95,NA
